시도,연도,지역별_의료폐기물,병의원_종합병원,병의원_일반병원,병의원_의원,병의원_요양병원,특수병원_결핵,총_병의원수,고령인구비율,65세이상인구,전체인구,상급종합병원,종합병원,병원,의원,치과병원,치과의원,한방병원,한의원,요양병원,정신병원,총_의료기관수,대형병원_비율,인구만명당_의료기관수,인구만명당_병의원수,인구만명당_의료폐기물,고령인구만명당_의료폐기물,의료기관당_의료폐기물,연도_정규화,연도_제곱,의료인프라_강도,시도_강원,시도_경기,시도_경남,시도_경북,시도_광주,시도_대구,시도_대전,시도_부산,시도_서울,시도_세종,시도_울산,시도_인천,시도_전남,시도_전북,시도_제주,시도_충남,시도_충북
광주,2013,5078.8,23.0,78.0,949.0,60.0,0.0,1115.0,10.3,151874.0,1472910.0,8.0,80.0,276.0,3420.0,36.0,2107.0,228.0,1236.0,127.0,0.0,7518.0,0.011703684000531985,51.04181518219036,7.570048407574122,34.48140076447305,334.40878623069125,0.675462162521612,0.16666666666666666,0.027777777777777776,4018.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2014,5778.8,23.0,78.0,949.0,60.0,0.0,1115.0,10.8,159822.0,1475884.0,8.0,80.0,287.0,3516.0,43.0,2198.0,262.0,1265.0,159.0,0.0,7818.0,0.011254636142729249,52.971642757831916,7.554794279225196,39.15483872716284,361.57725469584915,0.7390714925182249,0.25,0.0625,4130.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2015,6303.8,22.0,75.0,887.0,49.0,0.0,1033.0,11.3,166389.0,1472199.0,8.0,80.0,296.0,3584.0,44.0,2293.0,321.0,1234.0,179.0,0.0,8039.0,0.010945273631840797,54.605389624636345,7.016714452326078,42.81893955912211,378.85917939286855,0.7840547263681592,0.3333333333333333,0.1111111111111111,4212.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2016,6765.777087,22.0,75.0,897.0,55.0,0.0,1049.0,11.7,172572.0,1469214.0,8.0,80.0,308.0,3603.0,48.0,2320.0,354.0,1249.0,210.0,0.0,8180.0,0.010756631218677423,55.67602813477138,7.139872067649777,46.050317292103124,392.0553210833739,0.8270110117345069,0.4166666666666667,0.17361111111111113,4249.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2017,7553.464377,22.0,74.0,915.0,57.0,0.0,1068.0,12.4,180862.0,1463770.0,8.0,80.0,294.0,3658.0,48.0,2381.0,399.0,1271.0,236.0,0.0,8375.0,0.010506208213944603,57.21527289123291,7.296228232577522,51.60280902737452,417.63689315610793,0.901798516833811,0.5,0.25,4283.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2018,8188.501746,22.0,78.0,931.0,60.0,0.0,1091.0,12.8,187186.0,1459336.0,8.0,80.0,303.0,3729.0,51.0,2431.0,354.0,1274.0,251.0,0.0,8481.0,0.010374911577458146,58.115471693975884,7.476002784828168,56.11114743965748,437.4526805423483,0.9653975178024051,0.5833333333333334,0.34027777777777785,4367.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2019,8139.5,23.0,80.0,949.0,63.0,0.0,1115.0,13.4,195479.0,1456468.0,8.0,83.0,316.0,3789.0,54.0,2484.0,339.0,1284.0,259.0,0.0,8616.0,0.010560519902518278,59.15680948706047,7.655506334502371,55.885196241867305,416.3874380368224,0.9445862829290936,0.6666666666666666,0.4444444444444444,4453.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2020,6077.1,24.0,85.0,957.0,60.0,0.0,1126.0,14.2,205666.0,1450062.0,8.0,87.0,334.0,3825.0,58.0,2515.0,339.0,1279.0,259.0,0.0,8704.0,0.010913268236645606,60.02501961985073,7.765185212770212,41.909242501355116,295.4839399803565,0.6981160252728318,0.75,0.5625,4524.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2021,5917.6,24.0,84.0,968.0,59.0,0.0,1135.0,14.8,213291.0,1441611.0,8.0,87.0,333.0,3883.0,60.0,2529.0,347.0,1264.0,236.0,28.0,8775.0,0.010824977210574294,60.869402356114094,7.873136373127008,41.04852141111576,277.4425550070092,0.6742935278030994,0.8333333333333334,0.6944444444444445,4580.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2022,6335.274233,24.0,83.0,1018.0,61.0,0.0,1186.0,15.6,222970.0,1431050.0,8.0,88.0,339.0,4024.0,60.0,2556.0,342.0,1254.0,241.0,32.0,8944.0,0.010732252655114589,62.49956325774781,8.287620977603858,44.27011098843507,284.1312388662152,0.7082475386249302,0.9166666666666666,0.8402777777777777,4732.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
광주,2023,5740.08,25.0,78.0,1044.0,63.0,0.0,1210.0,16.5,233878.0,1419237.0,8.0,91.0,320.0,4165.0,56.0,2566.0,346.0,1272.0,248.0,36.0,9108.0,0.010868371939839718,64.17532801075508,8.52570782751577,40.44483056741052,245.43052360632467,0.6301547919639916,1.0,1.0,4851.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
대구,2011,6157.4,16.0,109.0,1804.0,68.0,0.0,1997.0,10.4,260038.0,2507271.0,16.0,32.0,416.0,6081.0,64.0,2967.0,29.0,3059.0,157.0,0.0,12821.0,0.003743565746373421,51.13527815700816,7.964835073671733,24.558175003818892,236.7884693775525,0.4802214943066604,0.0,0.0,6817.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2012,7674.2,16.0,109.0,1804.0,68.0,0.0,1997.0,10.9,274152.0,2505644.0,16.0,32.0,433.0,6208.0,61.0,3003.0,24.0,3110.0,182.0,0.0,13069.0,0.003672532517214996,52.158247540352896,7.970006912394577,30.627655006058323,279.92500510665616,0.5871614384085693,0.08333333333333333,0.006944444444444444,6969.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2013,7434.2,16.0,109.0,1804.0,68.0,0.0,1997.0,11.6,289246.0,2501588.0,16.0,31.0,429.0,6274.0,59.0,3071.0,15.0,3183.0,223.0,0.0,13301.0,0.003533303262667268,53.17022627227185,7.9829292433446275,29.71792317519911,257.0199760757279,0.5588783641557661,0.16666666666666666,0.027777777777777776,7027.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2014,7559.4,16.0,109.0,1804.0,68.0,0.0,1997.0,12.2,303537.0,2493264.0,16.0,28.0,444.0,6358.0,56.0,3168.0,8.0,3303.0,243.0,0.0,13624.0,0.0032293577981651377,54.64323072085427,8.00958101508705,30.319292301176286,249.04377390565236,0.5548183486238532,0.25,0.0625,7128.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2015,9051.9,12.0,114.0,1611.0,61.0,0.0,1798.0,12.7,316122.0,2487829.0,16.0,32.0,449.0,6426.0,66.0,3274.0,9.0,3353.0,247.0,0.0,13872.0,0.003459958192171845,55.75945935190883,7.227184826609867,36.384735446045525,286.3419818930666,0.6524832408275066,0.3333333333333333,0.1111111111111111,7211.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2016,9915.279617,12.0,113.0,1669.0,62.0,0.0,1856.0,13.2,328901.0,2484557.0,16.0,32.0,448.0,6635.0,71.0,3377.0,9.0,3419.0,245.0,0.0,14252.0,0.003367712060618817,57.36233863823611,7.470144577081548,39.90763591658392,301.4669951444356,0.6956626406370588,0.4166666666666667,0.17361111111111113,7419.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2017,10436.76126,12.0,112.0,1715.0,61.0,0.0,1900.0,14.0,347459.0,2475231.0,16.0,32.0,450.0,6809.0,72.0,3462.0,8.0,3455.0,255.0,0.0,14559.0,0.0032967032967032967,58.818752673992854,7.676051245318114,42.164796982584654,300.3738933226654,0.7168105260989011,0.5,0.25,7596.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2018,11327.634087999999,15.0,108.0,1759.0,63.0,0.0,1945.0,14.7,362934.0,2461769.0,20.0,33.0,439.0,6979.0,65.0,3513.0,8.0,3481.0,256.0,0.0,14794.0,0.003582291314633322,60.0949967279627,7.900822538589121,46.01420396470993,312.11278326086835,0.7656393435620141,0.5833333333333334,0.34027777777777785,7763.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2019,11680.0,16.0,109.0,1804.0,68.0,0.0,1997.0,15.6,379277.0,2438031.0,20.0,44.0,435.0,7162.0,65.0,3524.0,10.0,3503.0,264.0,0.0,15027.0,0.004258717061485228,61.63580364646717,8.191036127104208,47.907512250664574,307.954344713758,0.777215863721054,0.6666666666666666,0.4444444444444444,7962.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2020,11177.5,17.0,109.0,1832.0,70.0,0.0,2028.0,16.6,400494.0,2418346.0,20.0,48.0,436.0,7293.0,64.0,3542.0,19.0,3497.0,283.0,0.0,15202.0,0.004472801420772216,62.86114559289697,8.385896807156627,46.21960629289605,279.092820366847,0.735216733539433,0.75,0.5625,8103.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2021,11284.7,18.0,88.0,1883.0,74.0,0.0,2063.0,17.5,417060.0,2385412.0,20.0,49.0,367.0,7472.0,60.0,3582.0,39.0,3547.0,295.0,56.0,15487.0,0.004455061983471074,64.92379513476078,8.648401198618938,47.307131849760125,270.5773749580396,0.7286092458677687,0.8333333333333334,0.6944444444444445,8180.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2022,11587.500722,18.0,91.0,1924.0,76.0,0.0,2109.0,18.4,435698.0,2363691.0,20.0,52.0,359.0,7652.0,59.0,3639.0,49.0,3550.0,302.0,64.0,15746.0,0.004572299485616308,66.61615244970683,8.922486060995283,49.02290833277277,265.95258004397544,0.7358544943163777,0.9166666666666666,0.8402777777777777,8354.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대구,2023,10758.119999999999,19.0,92.0,1982.0,71.0,0.0,2164.0,19.6,466338.0,2374960.0,20.0,56.0,363.0,7843.0,53.0,3708.0,69.0,3570.0,291.0,65.0,16038.0,0.004738450028056612,67.5295583925624,9.111732408124768,45.29811028396267,230.69361707602638,0.6707475528399526,1.0,1.0,8559.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
대전,2011,4606.6,10.0,46.0,1079.0,51.0,0.0,1191.0,9.0,135740.0,1515603.0,8.0,24.0,136.0,3852.0,20.0,1831.0,20.0,1781.0,167.0,0.0,7839.0,0.004081632653061225,51.721987882050904,7.8582583961631105,30.394503045982358,339.36938264328865,0.5875765306122449,0.0,0.0,4128.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2012,5017.4,10.0,46.0,1079.0,51.0,0.0,1191.0,9.4,142979.0,1524583.0,4.0,28.0,145.0,3939.0,24.0,1894.0,20.0,1856.0,172.0,0.0,8082.0,0.003958926141284177,53.01121683765331,7.811972191740298,32.90998259852038,350.9186663775799,0.6207348756649759,0.08333333333333333,0.006944444444444444,4224.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2013,5498.2,10.0,46.0,1079.0,51.0,0.0,1191.0,9.8,150651.0,1532811.0,4.0,30.0,158.0,3976.0,24.0,1939.0,20.0,1910.0,188.0,0.0,8249.0,0.004121212121212121,53.81615867840196,7.770038184746847,35.87004529586491,364.96272842530084,0.6664484848484848,0.16666666666666666,0.027777777777777776,4285.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2014,5834.1,10.0,46.0,1079.0,51.0,0.0,1191.0,10.3,158329.0,1531809.0,4.0,32.0,162.0,4024.0,22.0,1985.0,20.0,1953.0,198.0,0.0,8400.0,0.004285204142364004,54.837123949526344,7.775120788557842,38.08634105165853,368.4795583879138,0.6944530413046066,0.25,0.0625,4343.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2015,6528.5,10.0,38.0,1020.0,52.0,0.0,1120.0,10.9,165528.0,1518775.0,4.0,36.0,156.0,4071.0,20.0,2031.0,20.0,1996.0,206.0,0.0,8540.0,0.004683292354525232,56.22952708597389,7.374364207996576,42.98530065348719,394.40457203615097,0.7643718534129493,0.3333333333333333,0.1111111111111111,4389.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2016,7154.352008,10.0,40.0,1038.0,52.0,0.0,1140.0,11.3,171568.0,1514370.0,4.0,36.0,158.0,4154.0,23.0,2048.0,20.0,2027.0,210.0,0.0,8680.0,0.004607764082478977,57.31756439971737,7.52788288199053,47.243091239261204,416.9980420591252,0.8241391553968437,0.4166666666666667,0.17361111111111113,4475.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2017,7361.129593,10.0,45.0,1059.0,52.0,0.0,1166.0,12.0,180667.0,1502227.0,4.0,36.0,169.0,4214.0,24.0,2062.0,25.0,2046.0,207.0,0.0,8787.0,0.004551661356395084,58.493157159337436,7.761809633297764,49.00144647247053,407.44184566080133,0.8376342276968594,0.5,0.25,4551.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2018,8261.67987,10.0,49.0,1069.0,51.0,0.0,1179.0,12.7,188530.0,1489936.0,4.0,36.0,194.0,4237.0,24.0,2079.0,25.0,2046.0,204.0,0.0,8849.0,0.004519774011299435,59.39181280269757,7.913091569033838,55.44989764661033,438.2156616984034,0.9335231491525424,0.5833333333333334,0.34027777777777785,4612.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2019,8103.0,10.0,51.0,1079.0,51.0,0.0,1191.0,13.5,198691.0,1474870.0,4.0,36.0,201.0,4310.0,24.0,2114.0,26.0,2039.0,206.0,0.0,8960.0,0.004463787523713871,60.7511170476042,8.075287991483995,54.94043542820723,407.81917651025964,0.9042517576163375,0.6666666666666666,0.4444444444444444,4695.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2020,6314.5,10.0,50.0,1089.0,51.0,0.0,1200.0,14.4,210784.0,1463882.0,4.0,36.0,200.0,4361.0,24.0,2146.0,41.0,2017.0,204.0,0.0,9033.0,0.004427717511622758,61.705793226503225,8.197382029425869,43.13530735400804,299.57207378169124,0.6989705556785477,0.75,0.5625,4745.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2021,6448.7,10.0,46.0,1110.0,48.0,0.0,1214.0,15.2,221207.0,1452251.0,4.0,36.0,192.0,4415.0,24.0,2170.0,51.0,2027.0,195.0,19.0,9133.0,0.004379242391066345,62.88857780094488,8.35943648859598,44.40485838880469,291.52332430709697,0.7060105101817385,0.8333333333333334,0.6944444444444445,4787.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2022,7184.262283,10.0,47.0,1119.0,47.0,0.0,1223.0,16.1,232663.0,1446072.0,4.0,36.0,187.0,4495.0,24.0,2180.0,60.0,2046.0,188.0,28.0,9248.0,0.004324791869391285,63.95255561272191,8.457393546102821,49.68122114943101,308.7840474420084,0.7767609777273219,0.9166666666666666,0.8402777777777777,4859.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
대전,2023,6801.0,10.0,46.0,1107.0,47.0,0.0,1210.0,17.0,244756.0,1442216.0,4.0,36.0,185.0,4474.0,27.0,2204.0,67.0,2005.0,188.0,28.0,9218.0,0.004338865386701377,63.9155299899599,8.389866705126002,47.1565979021173,277.86857114840905,0.7377155873739017,1.0,1.0,4835.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
부산,2011,8832.9,29.0,139.0,2382.0,169.0,0.0,2723.0,11.8,418043.0,3550963.0,16.0,93.0,466.0,8349.0,40.0,4297.0,32.0,3963.0,517.0,0.0,17773.0,0.006132553167548104,50.051211460102515,7.668342362339456,24.874660761038626,211.291661384116,0.49695622819849217,0.0,0.0,9282.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2012,10104.2,29.0,139.0,2382.0,169.0,0.0,2723.0,12.5,442199.0,3538484.0,16.0,92.0,480.0,8355.0,45.0,4452.0,34.0,4051.0,585.0,0.0,18110.0,0.005963226768262382,51.180109900171935,7.695385933637116,28.55516656285573,228.4989337379777,0.5579040362210812,0.08333333333333333,0.006944444444444444,9307.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2013,11779.1,29.0,139.0,2382.0,169.0,0.0,2723.0,13.3,467416.0,3527635.0,16.0,92.0,496.0,8425.0,53.0,4594.0,35.0,4187.0,666.0,0.0,18564.0,0.00581739833019122,52.62449204637101,7.719052566379458,33.39092621543895,252.00463826655485,0.6344788580662537,0.16666666666666666,0.027777777777777776,9401.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2014,12986.743195,29.0,139.0,2382.0,169.0,0.0,2723.0,14.0,492116.0,3519401.0,16.0,92.0,517.0,8575.0,61.0,4688.0,26.0,4348.0,737.0,0.0,19060.0,0.0056660196212160955,54.15694318436575,7.737112082425391,36.900436167972906,263.8959756439539,0.6813253866533759,0.25,0.0625,9582.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2015,14941.842095,28.0,130.0,2192.0,179.0,0.0,2529.0,14.6,514630.0,3513777.0,16.0,94.0,538.0,8718.0,71.0,4807.0,36.0,4383.0,737.0,0.0,19400.0,0.0056698108344930675,55.21124419677174,7.197383328537923,42.523592404981876,290.34145104249654,0.7701583472501418,0.3333333333333333,0.1111111111111111,9761.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2016,16546.119327,29.0,139.0,2221.0,186.0,0.0,2575.0,15.3,536064.0,3498529.0,16.0,98.0,540.0,8867.0,82.0,4894.0,37.0,4419.0,781.0,0.0,19734.0,0.0057765391436534076,56.406564015904976,7.360236259296408,47.29450385290504,308.659401246866,0.8384149646313657,0.4166666666666667,0.17361111111111113,9921.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2017,18153.462136,29.0,139.0,2285.0,182.0,0.0,2635.0,16.3,565527.0,3470653.0,16.0,100.0,548.0,9069.0,88.0,4980.0,39.0,4448.0,794.0,0.0,20082.0,0.005776029477667679,57.862310060959715,7.592231202600779,52.30560973972333,321.00080342759935,0.9039218312005177,0.5,0.25,10139.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2018,19793.302739,29.0,137.0,2340.0,169.0,0.0,2675.0,17.1,589961.0,3441453.0,16.0,100.0,553.0,9295.0,93.0,5055.0,36.0,4522.0,765.0,0.0,20435.0,0.005676257584654531,59.37898904910222,7.772879652867553,57.514377616082506,335.5018846839028,0.968550731013897,0.5833333333333334,0.34027777777777785,10372.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2019,19819.5,29.0,142.0,2382.0,170.0,0.0,2723.0,18.2,620123.0,3413841.0,16.0,100.0,561.0,9512.0,99.0,5077.0,37.0,4540.0,756.0,0.0,20698.0,0.005604135465481424,60.62965439808122,7.976352735818686,58.05630666454589,319.6059491423475,0.9575100246388715,0.6666666666666666,0.4444444444444444,10601.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2020,13248.6,29.0,145.0,2416.0,168.0,0.0,2758.0,19.4,657711.0,3391946.0,16.0,100.0,580.0,9633.0,94.0,5146.0,47.0,4577.0,749.0,0.0,20942.0,0.005538843527670343,61.740369687489135,8.131025670809619,39.058994453331515,201.4349767603096,0.6326027789714941,0.75,0.5625,10751.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2021,14282.0,28.0,136.0,2466.0,169.0,0.0,2799.0,20.4,681885.0,3350380.0,12.0,102.0,549.0,9808.0,95.0,5224.0,65.0,4580.0,676.0,96.0,21207.0,0.005375330064126745,63.29729761997147,8.354276231352861,42.628000405924105,209.448807350213,0.6734251225952471,0.8333333333333334,0.6944444444444445,10871.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2022,15558.695214,28.0,139.0,2562.0,163.0,0.0,2892.0,21.5,712412.0,3317812.0,12.0,100.0,550.0,10128.0,97.0,5291.0,87.0,4594.0,662.0,92.0,21613.0,0.005181826593874341,65.1423287395428,8.716587919990644,46.89444493539718,218.39462577834172,0.719843398445452,0.9166666666666666,0.8402777777777777,11189.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
부산,2023,14278.1,29.0,142.0,2592.0,162.0,0.0,2925.0,22.6,745199.0,3293362.0,12.0,101.0,573.0,10335.0,97.0,5341.0,105.0,4563.0,647.0,92.0,21866.0,0.005167604152375726,66.39415891724019,8.881501638750917,43.35417728145281,191.6011696204638,0.6529519367082819,1.0,1.0,11432.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
서울,2011,36624.5,56.0,222.0,8635.0,118.0,1.0,9042.0,10.2,1044750.0,10249679.0,68.0,162.0,728.0,29560.0,293.0,18225.0,128.0,13570.0,320.0,0.0,63054.0,0.003647609230037269,61.51802412543846,8.821739685701376,35.73233854445588,350.5575496530271,0.5808341923717389,0.0,0.0,31180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2012,41457.7,56.0,222.0,8635.0,118.0,1.0,9042.0,10.8,1105583.0,10195318.0,68.0,163.0,781.0,29734.0,287.0,18332.0,126.0,13720.0,354.0,0.0,63565.0,0.0036340181858226096,62.34724605941668,8.868776824813116,40.66346925127789,374.98496268484587,0.6521992889280432,0.08333333333333333,0.006944444444444444,31435.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2013,44607.2,56.0,222.0,8635.0,118.0,1.0,9042.0,11.5,1161708.0,10143645.0,68.0,162.0,826.0,29962.0,288.0,18376.0,126.0,13908.0,383.0,0.0,64099.0,0.0035881435257410295,63.19128873299489,8.913955486415386,43.97551373298257,383.97945094636515,0.6959001560062402,0.16666666666666666,0.027777777777777776,31729.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2014,48443.1,56.0,222.0,8635.0,118.0,1.0,9042.0,12.0,1216529.0,10103233.0,68.0,160.0,847.0,30423.0,278.0,18464.0,137.0,14043.0,414.0,0.0,64834.0,0.0035166191100485847,64.17153796215528,8.949610486069162,47.94811720169177,398.2075232074204,0.7471751368859412,0.25,0.0625,32217.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2015,52527.0,56.0,217.0,7778.0,102.0,1.0,8153.0,12.6,1262436.0,10022181.0,56.0,168.0,872.0,31017.0,278.0,18695.0,146.0,14138.0,418.0,0.0,65788.0,0.003404824514736506,65.64239859567493,8.134955854419312,52.4107477204812,416.07653774131916,0.7984161485962699,0.3333333333333333,0.1111111111111111,32829.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2016,58960.736525,56.0,221.0,7980.0,109.0,1.0,8366.0,13.0,1295899.0,9930616.0,56.0,168.0,879.0,31753.0,272.0,18906.0,160.0,14255.0,429.0,0.0,66878.0,0.0033493323763812257,67.34526841033829,8.42445221927824,59.37268798330335,454.97941216869526,0.8816031418681499,0.4166666666666667,0.17361111111111113,33575.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2017,51854.74787,57.0,220.0,8182.0,114.0,1.0,8573.0,13.8,1359901.0,9857426.0,56.0,172.0,881.0,32376.0,268.0,19125.0,173.0,14386.0,459.0,0.0,67896.0,0.0033580276006303666,68.8780215037881,8.69699655873653,52.604754902547576,381.3126681280475,0.7637266428560908,0.5,0.25,34209.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2018,56196.384756,58.0,222.0,8379.0,118.0,1.0,8777.0,14.4,1410297.0,9765623.0,52.0,177.0,892.0,33174.0,259.0,19224.0,175.0,14466.0,465.0,0.0,68884.0,0.0033243812150685927,70.5372304460248,8.987649840670686,57.54510977538248,398.471986794271,0.8158000254917617,0.5833333333333334,0.34027777777777785,35022.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2019,58071.5,57.0,227.0,8635.0,123.0,1.0,9042.0,15.2,1478664.0,9729107.0,52.0,177.0,902.0,34139.0,262.0,19316.0,195.0,14497.0,485.0,0.0,70025.0,0.003270213920543798,71.97474547252898,9.293761493218236,59.68841744673997,392.7295179973273,0.8292848370605204,0.6666666666666666,0.4444444444444444,36002.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2020,54921.0,56.0,229.0,8877.0,126.0,1.0,9288.0,16.1,1561139.0,9668465.0,52.0,175.0,921.0,35201.0,254.0,19461.0,228.0,14489.0,504.0,0.0,71285.0,0.0031843559745251522,73.72938723985659,9.606488723908086,56.80426003507279,351.8008325972255,0.7704317818365457,0.75,0.5625,37088.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2021,63480.3,56.0,222.0,9168.0,124.0,0.0,9570.0,16.8,1597447.0,9509458.0,56.0,168.0,894.0,36316.0,241.0,19586.0,272.0,14508.0,495.0,43.0,72579.0,0.003086249655552494,76.32296183441791,10.063665037481632,66.75490863937777,397.3859539627919,0.8746252411132543,0.8333333333333334,0.6944444444444445,38161.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2022,60909.553044,56.0,227.0,9438.0,122.0,0.0,9843.0,17.6,1658207.0,9428372.0,56.0,168.0,900.0,37524.0,240.0,19614.0,332.0,14490.0,496.0,49.0,73869.0,0.0030323541356436982,78.34756626064393,10.439766271419922,64.60240754607476,367.32177010469746,0.8245506030052796,0.9166666666666666,0.8402777777777777,39378.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
서울,2023,58092.88313,56.0,230.0,9687.0,110.0,0.0,10083.0,18.5,1733580.0,9386034.0,56.0,170.0,926.0,38504.0,240.0,19540.0,343.0,14510.0,462.0,48.0,74799.0,0.0030213903743315507,79.69180593209018,10.74255644077147,61.892896541819475,335.1035610124713,0.7766428225935829,1.0,1.0,40401.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
세종,2011,122.2,1.0,1.0,177.0,5.0,0.0,183.0,10.629154281337438,30003.455603135488,282275.09742534504,8.0,57.0,290.5,4391.0,36.0,2290.5,36.0,2028.5,268.0,0.0,9256.0,0.005910771040682028,327.9070695369431,6.483037351475862,4.329110187706833,40.728641932574455,0.013200821000324079,0.0,0.0,4964.75,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
세종,2012,150.4,1.0,1.0,177.0,5.0,0.0,183.0,15.2,17214.0,113117.0,8.0,57.0,290.5,4391.0,36.0,2290.5,36.0,2028.5,268.0,0.0,9256.0,0.005910771040682028,818.2678112043283,16.177939655401044,13.295967891652007,87.37074474265133,0.016247164308091176,0.08333333333333333,0.006944444444444444,4964.75,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
세종,2013,166.2,1.0,1.0,177.0,5.0,0.0,183.0,14.7,17958.0,122153.0,8.0,57.0,290.5,4391.0,36.0,2290.5,36.0,2028.5,268.0,0.0,9256.0,0.005910771040682028,757.7382462976759,14.981212086481708,13.605887698214534,92.54928165720013,0.0179539807713082,0.16666666666666666,0.027777777777777776,4964.75,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
세종,2014,183.3,1.0,1.0,177.0,5.0,0.0,183.0,12.7,19777.0,156125.0,8.0,57.0,290.5,4391.0,36.0,2290.5,36.0,2028.5,268.0,0.0,9256.0,0.005910771040682028,592.8582866293034,11.721377101681345,11.740592473979184,92.68342013449967,0.01980123150048612,0.25,0.0625,4964.75,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
